timestamp,phase_A_volt,phase_A_amp,phase_A_watt,phase_A_va,phase_A_var,phase_A_freq,phase_A_angle,phase_A_pf,phase_B_volt,phase_B_amp,phase_B_watt,phase_B_va,phase_B_var,phase_B_freq,phase_B_angle,phase_B_pf,phase_C_volt,phase_C_amp,phase_C_watt,phase_C_va,phase_C_var,phase_C_freq,phase_C_angle,phase_C_pf
2026-03-04 16:04:27.612,30.120792388916016,7244.98486328125,7263.11962890625,-461.0296630859375,60.0092887878418,3.64106822013855,0.9975031614303589,3.4028234663852886e+38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-04 16:04:28.764,30.120819091796875,7244.69140625,7262.95361328125,-461.66162109375,60.00931167602539,3.646193027496338,0.9974855184555054,3.4028234663852886e+38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-04 16:04:29.915,30.120698928833008,7244.87744140625,7263.0458984375,-461.1134948730469,60.00939178466797,3.6431736946105957,0.9974954128265381,3.4028234663852886e+38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-04 16:04:31.064,30.12088394165039,7245.1826171875,7263.248046875,-460.61669921875,60.009342193603516,3.63771653175354,0.9975127577781677,3.4028234663852886e+38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-04 16:04:32.209,30.12082290649414,7244.6767578125,7262.9619140625,-461.6873779296875,60.00934982299805,3.6464030742645264,0.997482419013977,3.4028234663852886e+38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-04 16:04:33.363,30.120685577392578,7244.71435546875,7262.95849609375,-461.4392395019531,60.00930404663086,3.644430160522461,0.9974880218505859,3.4028234663852886e+38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-04 16:04:34.522,30.12066078186035,7244.53466796875,7262.8408203125,-461.79412841796875,60.0092887878418,3.647315502166748,0.9974794387817383,3.4028234663852886e+38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-04 16:04:35.671,30.120765686035156,7244.646484375,7262.8603515625,-461.4507141113281,60.0093879699707,3.644554376602173,0.9974921941757202,3.4028234663852886e+38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
